data,h,name
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1392,"
							          Oracle Financial Services Applications Banking Cor...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1391,"
							          Oracle Financial Services Applications FLEXCUBE En...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1390,"
							          Oracle Financial Services Applications Banking Cor...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1389,"
							          Oracle Financial Services Applications FLEXCUBE En...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1388,"
							          Oracle Financial Services Applications Banking Cor...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1387,"
							          Oracle Financial Services Applications FLEXCUBE En...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1386,"
							          Oracle Financial Services Applications Banking Cor...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1385,"
							          Oracle Financial Services Applications FLEXCUBE En...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1384,"
							          Oracle Financial Services Applications Banking Cor...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1383,"
							          Oracle Financial Services Applications FLEXCUBE En...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1382,"
							          Oracle Financial Services Applications Banking Cor...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1381,"
							          Oracle Financial Services Applications FLEXCUBE En...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1380,"
							          Oracle Financial Services Applications Banking Cor...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1379,"
							          Oracle Financial Services Applications FLEXCUBE En...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1378,"
							          Oracle Retail Applications MICROS Relate CRM Softw...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1377,"
							          Oracle Retail Applications Retail Customer Managem...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1376,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1375,"
                               		  Oracle Virtualization VM VirtualBox组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1374,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1373,"
							          Oracle Sun Systems Products Suite Sun ZFS Storage ...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1372,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1371,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1370,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1369,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1368,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1367,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1366,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1365,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1364,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1363,"
							          Oracle PeopleSoft Products PeopleSoft Enterprise H...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1362,"
							          Oracle Supply Chain Products Suite Agile Product L...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1361,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1360,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1359,"
                               		  Oracle PeopleSoft Products PeopleSoft HRMS组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1358,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1357,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1356,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1355,"
							          Oracle PeopleSoft Products PeopleSoft Enterprise C...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1354,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1353,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1352,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1351,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1350,"
                               		  Oracle MySQL Client组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1349,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1348,"
                               		  Oracle MySQL Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1347,"
                               		  Oracle Virtualization VM VirtualBox组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1346,"
                               		  Oracle Virtualization VM VirtualBox组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1345,"
                               		  Oracle Virtualization VM VirtualBox组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1344,"
                               		  Oracle Virtualization VM VirtualBox组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1343,"
                               		  Oracle Virtualization VM VirtualBox组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1342,"
                               		  Oracle Virtualization VM VirtualBox组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1341,"
                               		  Oracle Virtualization VM VirtualBox组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1340,"
							          Oracle Fusion Middleware Outside In Technology组件安全...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1339,"
							          Oracle Fusion Middleware Outside In Technology组件安全...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1338,"
							          Oracle Fusion Middleware Outside In Technology组件安全...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1337,"
							          Oracle Fusion Middleware Outside In Technology组件安全...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1336,"
							          Oracle Fusion Middleware Outside In Technology组件安全...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1335,"
							          Oracle Fusion Middleware Outside In Technology组件安全...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1334,"
							          Oracle Fusion Middleware Outside In Technology组件安全...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1333,"
							          Oracle Fusion Middleware Outside In Technology组件安全...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1332,"
							          Oracle Fusion Middleware Business Process Manageme...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1331,"
                               		  Oracle Fusion Middleware WebCenter Portal组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1330,"
							          Oracle Fusion Middleware Outside In Technology组件安全...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1329,"
							          Oracle Fusion Middleware Outside In Technology组件安全...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1328,"
							          Oracle Fusion Middleware Outside In Technology组件安全...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1327,"
                               		  Oracle Fusion Middleware SOA Suite组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1326,"
                               		  多款Atlassian产品安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1325,"
                               		  Atlassian Jira 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1324,"
                               		  Apache HTTP Server 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1323,"
                               		  ABB Panel Builder 800 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1322,"
                               		  Linux kernel 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1321,"
                               		  Graylog 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1320,"
                               		  Pagekit 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1319,"
                               		  InstantCMS 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1318,"
                               		  Apache Ambari 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1317,"
                               		  JEESNS 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1316,"
                               		  PHP Scripts Mall JOB SITE 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1315,"
                               		  Kingsoft WPS Office 2016和Jinshan PDF 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1314,"
                               		  GitLab Community和Enterprise Edition 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1313,"
                               		  WonderCMS 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1312,"
                               		  joyplus-cms 跨站脚本漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1311,"
                               		  joyplus-cms 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1310,"
                               		  Cisco SD-WAN Solution 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1309,"
                               		  Cisco SD-WAN Solution 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1308,"
                               		  Cisco SD-WAN Solution 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1307,"
                               		  Cisco SD-WAN Solution 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1306,"
                               		  Cisco SD-WAN Solution 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1305,"
							          Cisco SD-WAN Solution Zero Touch Provisioning子系统安全...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1304,"
                               		  Cisco SD-WAN Solution 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1303,"
                               		  Cisco SD-WAN Solution 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1302,"
                               		  Cisco SD-WAN Solution 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1301,"
                               		  Cisco SD-WAN Solution 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1300,"
                               		  Cisco Nexus 9000 Series Fabric Switches 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1299,"
                               		  Cisco Policy Suite 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1298,"
                               		  Cisco Policy Suite 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1297,"
                               		  Cisco Policy Suite 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1296,"
                               		  Cisco Policy Suite 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1295,"
                               		  Cisco Webex Network Recording Player 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1294,"
                               		  Cisco Webex Network Recording Player 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1293,"
                               		  Cisco Webex Teams 输入验证漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1292,"
                               		  Cisco Webex 跨站脚本漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1291,"
                               		  Cisco Policy Suite 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1290,"
                               		  Cisco Policy Suite 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1289,"
                               		  Cisco Cloud Services Platform 2100 输入验证漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1288,"
							          Cisco Unified Communications Manager IM and Presen...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1287,"
                               		  Cisco Finesse 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1286,"
                               		  Cisco Finesse 信息泄露漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1285,"
                               		  Cisco Unified Contact Center Express 跨站脚本漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1284,"
                               		  Cisco Unified Contact Center Express 跨站脚本漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1283,"
                               		  Cisco Unified Contact Center Express 跨站请求伪造漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1282,"
                               		  Cisco Unified Contact Center Express 信息泄露漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1281,"
                               		  Oracle Fusion Middleware WebLogic Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1280,"
                               		  Oracle Fusion Middleware WebLogic Server组件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1067,"
                               		  Adobe Connect Add-in Installer 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1279,"
							          Oracle Fusion Middleware Oracle WebLogic Server组件安...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1278,"
							          Oracle Fusion Middleware Oracle WebLogic Server组件安...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1277,"
							          Oracle Fusion Middleware Oracle WebLogic Server组件安...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1276,"
							          Oracle Fusion Middleware Oracle WebLogic Server组件安...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1274,"
                               		  HTSlib 竞争条件漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1273,"
                               		  XiaoCms X1 跨站请求伪造漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1272,"
                               		  TeamViewer 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1269,"
                               		  Play Framework 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1268,"
                               		  Exiv2 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1267,"
                               		  McAfee Network Security Management 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1266,"
                               		  MusicCenter/Trivum Multiroom Setup Tool 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1265,"
                               		  MusicCenter/Trivum Multiroom Setup Tool 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1264,"
                               		  MusicCenter/Trivum Multiroom Setup Tool 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1263,"
                               		  Touchpad/Trivum WebTouch Setup 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1262,"
                               		  Touchpad/Trivum WebTouch Setup 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1261,"
                               		  SDDM 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1260,"
                               		  GNU Libextractor 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1259,"
                               		  GNU Libextractor 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1258,"
							          IBM QRadar Incident Forensics(IBM QRadar SIEM) 安全漏...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1257,"
                               		  Mutt和NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1256,"
                               		  Mutt和NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1255,"
                               		  Mutt和NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1254,"
                               		  Mutt和NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1253,"
                               		  Mutt和NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1252,"
                               		  Mutt和NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1251,"
                               		  Mutt和NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1250,"
                               		  Mutt和NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1249,"
                               		  Mutt和NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1248,"
                               		  Mutt和NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1247,"
                               		  Mutt和NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1246,"
                               		  NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1245,"
                               		  NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1244,"
                               		  Mutt和NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1243,"
                               		  NeoMutt 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1242,"
                               		  LibTIFF 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1241,"
                               		  LibTIFF 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1240,"
                               		  LibTIFF 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1239,"
                               		  LibTIFF 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1238,"
                               		  MKCB 数字错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1237,"
                               		  UserWallet 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1236,"
                               		  SingaporeCoinOrigin 数字错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1235,"
                               		  EUC 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1234,"
                               		  STeX White List 数字错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1233,"
                               		  Virgo_ZodiacToken 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1232,"
                               		  Atlassian JIRA Server 跨站脚本漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1231,"
                               		  WordPress Geo Mashup插件安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1230,"
                               		  Atlassian Universal Plugin Manager 跨站脚本漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1229,"
                               		  IBM Notes for Windows 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1228,"
                               		  ZOHO ManageEngine Desktop Central 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1227,"
                               		  ZOHO ManageEngine Desktop Central 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1226,"
                               		  Zeta Producer Desktop CMS 路径遍历漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1225,"
                               		  Zeta Producer Desktop CMS 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1224,"
                               		  Cisco IP Phone 6800、7800和8800系列命令注入漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1223,"
                               		  ClamAV 数字错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1222,"
                               		  ClamAV 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1221,"
                               		  Cisco Web Security Appliance 跨站脚本漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1220,"
                               		  Cisco Digital Network Architecture Center 信息泄露漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1219,"
                               		  多款Cisco产品Cisco StarOS 输入验证漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1218,"
                               		  Cisco Firepower System Software检测引擎资源管理错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1217,"
                               		  Cisco FireSIGHT System Software检测引擎安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1216,"
                               		  Cisco FireSIGHT System Software检测引擎安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1215,"
                               		  Cisco Firepower System Software检测引擎安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1214,"
                               		  Symantec Norton App Lock 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1213,"
                               		  git-annex 信息泄露漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1212,"
                               		  Oracle GlassFish Open Source Edition 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1211,"
                               		  MP4v2 数字错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1210,"
                               		  MP4v2 数字错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1209,"
                               		  Apache Ant 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1208,"
                               		  pdns 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1207,"
                               		  Linux kernel 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1206,"
                               		  git-annex 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1205,"
                               		  reSIProcate 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1204,"
                               		  WordPress Techotronic all-in-one-favicon插件跨站脚本漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1203,"
                               		  QNAP Q'center Virtual Appliance 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1202,"
                               		  QNAP Q'center Virtual Appliance 命令注入漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1201,"
                               		  QNAP Q'center Virtual Appliance 命令注入漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1200,"
                               		  QNAP Q'center Virtual Appliance 命令注入漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1199,"
                               		  QNAP Q'center Virtual Appliance 命令注入漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1065,"
                               		  Adobe Flash Player 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1038,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1037,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1036,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1035,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1034,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1033,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1032,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1031,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
